source_card_id	reward_kind	rule_id	description	target_card_ids
item.rune_trimmed_set_lg.13028	PACKAGE_CONTENTS	package.metal.rune.trimmed.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.rune-full-helm|item.rune-platebody|item.rune-platelegs|item.rune-kiteshield
item.rune_gold_trimmed_set_lg.13032	PACKAGE_CONTENTS	package.metal.rune.gold_trimmed.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.rune-full-helm|item.rune-platebody|item.rune-platelegs|item.rune-kiteshield
item.rune_armour_set_sk.13026	PACKAGE_CONTENTS	package.metal.rune.base.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.rune-full-helm|item.rune-platebody|item.rune_plateskirt.1093|item.rune-kiteshield
item.rune_trimmed_set_sk.13030	PACKAGE_CONTENTS	package.metal.rune.trimmed.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.rune-full-helm|item.rune-platebody|item.rune_plateskirt.1093|item.rune-kiteshield
item.rune_gold_trimmed_set_sk.13034	PACKAGE_CONTENTS	package.metal.rune.gold_trimmed.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.rune-full-helm|item.rune-platebody|item.rune_plateskirt.1093|item.rune-kiteshield
item.saradomin_armour_set_lg.13040	PACKAGE_CONTENTS	package.rune_god.saradomin.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.saradomin_full_helm.2665|item.saradomin_platebody.2661|item.saradomin_platelegs.2663|item.saradomin_kiteshield.2667
item.saradomin_armour_set_sk.13042	PACKAGE_CONTENTS	package.rune_god.saradomin.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.saradomin_full_helm.2665|item.saradomin_platebody.2661|item.saradomin_plateskirt.3479|item.saradomin_kiteshield.2667
item.zamorak_armour_set_lg.13044	PACKAGE_CONTENTS	package.rune_god.zamorak.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.zamorak_full_helm.2657|item.zamorak_platebody.2653|item.zamorak_platelegs.2655|item.zamorak_kiteshield.2659
item.zamorak_armour_set_sk.13046	PACKAGE_CONTENTS	package.rune_god.zamorak.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.zamorak_full_helm.2657|item.zamorak_platebody.2653|item.zamorak_plateskirt.3478|item.zamorak_kiteshield.2659
item.guthix_armour_set_lg.13048	PACKAGE_CONTENTS	package.rune_god.guthix.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.guthix_full_helm.2673|item.guthix_platebody.2669|item.guthix_platelegs.2671|item.guthix_kiteshield.2675
item.guthix_armour_set_sk.13050	PACKAGE_CONTENTS	package.rune_god.guthix.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.guthix_full_helm.2673|item.guthix_platebody.2669|item.guthix_plateskirt.3480|item.guthix_kiteshield.2675
item.armadyl_rune_armour_set_lg.13052	PACKAGE_CONTENTS	package.rune_god.armadyl.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.armadyl_full_helm.12476|item.armadyl_platebody.12470|item.armadyl_platelegs.12472|item.armadyl_kiteshield.12478
item.armadyl_rune_armour_set_sk.13054	PACKAGE_CONTENTS	package.rune_god.armadyl.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.armadyl_full_helm.12476|item.armadyl_platebody.12470|item.armadyl_plateskirt.12474|item.armadyl_kiteshield.12478
item.bandos_rune_armour_set_lg.13056	PACKAGE_CONTENTS	package.rune_god.bandos.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.bandos_full_helm.12486|item.bandos_platebody.12480|item.bandos_platelegs.12482|item.bandos_kiteshield.12488
item.bandos_rune_armour_set_sk.13058	PACKAGE_CONTENTS	package.rune_god.bandos.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.bandos_full_helm.12486|item.bandos_platebody.12480|item.bandos_plateskirt.12484|item.bandos_kiteshield.12488
item.ancient_rune_armour_set_lg.13060	PACKAGE_CONTENTS	package.rune_god.ancient.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.ancient_full_helm.12466|item.ancient_platebody.12460|item.ancient_platelegs.12462|item.ancient_kiteshield.12468
item.ancient_rune_armour_set_sk.13062	PACKAGE_CONTENTS	package.rune_god.ancient.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.ancient_full_helm.12466|item.ancient_platebody.12460|item.ancient_plateskirt.12464|item.ancient_kiteshield.12468
item.gilded_armour_set_lg.13036	PACKAGE_CONTENTS	package.gilded.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.gilded_full_helm.3486|item.gilded_platebody.3481|item.gilded_platelegs.3483|item.gilded_kiteshield.3488
item.dragon_armour_set_lg.21882	PACKAGE_CONTENTS	package.dragon.lg	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.dragon_full_helm.11335|item.dragon_platebody.21892|item.dragon_platelegs.4087|item.dragon_kiteshield.21895
item.gilded_armour_set_sk.13038	PACKAGE_CONTENTS	package.gilded.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.gilded_full_helm.3486|item.gilded_platebody.3481|item.gilded_plateskirt.3485|item.gilded_kiteshield.3488
item.dragon_armour_set_sk.21885	PACKAGE_CONTENTS	package.dragon.sk	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.dragon_full_helm.11335|item.dragon_platebody.21892|item.dragon_plateskirt.4585|item.dragon_kiteshield.21895
item.ahrim_s_armour_set.12881	PACKAGE_CONTENTS	package.ahrim_s_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.ahrim_s_hood.4708|item.ahrim_s_robetop.4712|item.ahrim_s_robeskirt.4714|item.ahrim_s_staff.4710
item.dharok_s_armour_set.12877	PACKAGE_CONTENTS	package.dharok_s_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.dharok_s_helm.4716|item.dharok_s_platebody.4720|item.dharok_s_platelegs.4722|item.dharok_s_greataxe.4718
item.guthan_s_armour_set.12873	PACKAGE_CONTENTS	package.guthan_s_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.guthan_s_helm.4724|item.guthan_s_platebody.4728|item.guthan_s_chainskirt.4730|item.guthan_s_warspear.4726
item.karil_s_armour_set.12883	PACKAGE_CONTENTS	package.karil_s_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.karil_s_coif.4732|item.karil_s_leathertop.4736|item.karil_s_leatherskirt.4738|item.karil_s_crossbow.4734
item.torag_s_armour_set.12879	PACKAGE_CONTENTS	package.torag_s_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.torag_s_helm.4745|item.torag_s_platebody.4749|item.torag_s_platelegs.4751|item.torag_s_hammers.4747
item.verac_s_armour_set.12875	PACKAGE_CONTENTS	package.verac_s_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.verac_s_helm.4753|item.verac_s_brassard.4757|item.verac_s_plateskirt.4759|item.verac_s_flail.4755
item.ancestral_robes_set.21049	PACKAGE_CONTENTS	package.ancestral_robes_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.ancestral_hat.21018|item.ancestral_robe_top.21021|item.ancestral_robe_bottom.21024
item.dagon_hai_robes_set.24333	PACKAGE_CONTENTS	package.dagon_hai_robes_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.dagon_hai_hat.24288|item.dagon_hai_robe_top.24291|item.dagon_hai_robe_bottom.24294
item.dragonstone_armour_set.23667	PACKAGE_CONTENTS	package.dragonstone_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.dragonstone_full_helm.24034|item.dragonstone_platebody.24037|item.dragonstone_platelegs.24040|item.dragonstone_boots.24043|item.dragonstone_gauntlets.24046
item.dwarf_cannon_set.12863	PACKAGE_CONTENTS	package.dwarf_cannon_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.cannon_base.6|item.cannon_stand.8|item.cannon_barrels.10|item.cannon_furnace.12
item.blood_moon_armour_set.31136	PACKAGE_CONTENTS	package.blood_moon_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.blood_moon_helm.29028|item.blood_moon_chestplate.29022|item.blood_moon_tassets.29025|item.dual_macuahuitl.28997
item.blue_moon_armour_set.31139	PACKAGE_CONTENTS	package.blue_moon_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.blue_moon_helm.29019|item.blue_moon_chestplate.29013|item.blue_moon_tassets.29016|item.blue_moon_spear.28988
item.eclipse_moon_armour_set.31142	PACKAGE_CONTENTS	package.eclipse_moon_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.eclipse_moon_helm.29010|item.eclipse_moon_chestplate.29004|item.eclipse_moon_tassets.29007|item.eclipse_atlatl.29000
item.oathplate_armour_set.30744	PACKAGE_CONTENTS	package.oathplate_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.oathplate_helm.30750|item.oathplate_chest.30753|item.oathplate_legs.30756
item.torva_armour_set.31145	PACKAGE_CONTENTS	package.torva_armour_set	Unlocks the canonical component cards contained in this Grand Exchange item-set package; the package itself does not imply unrelated variants or upgrades.	item.torva_full_helm.26382|item.torva_platebody.26384|item.torva_platelegs.26386
