card_id	value
item.blessed_strykewyrm_bones.31264	Break-down|Drop
item.blessed_superior_dragon_bones.29362	Break-down|Drop
item.blessed_wyrm_bones.29364	Break-down|Drop
item.blessed_wyvern_bones.29360	Break-down|Drop
item.blessed_zogre_bones.29350	Break-down|Drop
item.blighted_ancient_ice_sack.24607	Drop
item.blighted_anglerfish.24592	Drop|Eat
item.blighted_entangle_sack.24613	Drop
item.blighted_karambwan.24595	Drop|Eat
item.blighted_manta_ray.24589	Drop|Eat
item.blighted_teleport_spell_sack.24615	Drop
item.blighted_vengeance_sack.24621	Drop
item.blindweed_seed.6710	Drop
item.blisterwood_flail.24699	Bloom|Drop|Wield
item.blisterwood_logs.24691	Drop
item.blisterwood_sickle.24697	Cast Bloom|Drop|Wield
item.blisterwood_sickle_e.33713	Cast Bloom|Drop|Wield
item.blisterwood_stake.33716	Drop|Wield
item.bloated_toad.2875	Drop|Release|Release All
item.blood_ancient_sceptre.25489	Dismantle|Drop|Wield
item.blood_essence.26390	Activate|Drop|Check|Destroy
item.blood_moon_armour_set.31136	Drop
item.blood_moon_chestplate.29022	Check|Drop|Wear
item.blood_moon_helm.29028	Check|Drop|Wear
item.blood_moon_tassets.29025	Check|Drop|Wear
item.blood_n_tar_snelm.3329	Drop|Wear
item.blood_pint.24774	Drink|Drop
item.blood_rune.565	Drop
item.blood_shard.24777	Drop
item.blood_talisman.1450	Drop|Locate
item.blood_tiara.5549	Drop|Wear
item.bloodbark_armour_set.31163	Drop
item.bloodbark_body.25404	Drop|Wear
item.bloodbark_boots.25410	Drop|Wear
item.bloodbark_gauntlets.25407	Drop|Wear
item.bloodbark_helm.25413	Drop|Wear
item.bloodbark_legs.25416	Drop|Wear
item.bloody_bracer.22430	Drink|Drop
item.bloody_knife.25799	Destroy|Inspect
item.blue_beret.2633	Drop|Wear
item.blue_boater.7325	Drop|Wear
item.blue_boots.630	Drop|Wear
item.blue_candy.24981	Drop|Eat
item.blue_cape.1021	Drop|Wear
item.blue_crab.31674	Drop
item.blue_crab_meat.31695	Drop|Eat
item.blue_d_hide_body.2499	Drop|Wear
item.blue_d_hide_chaps.2493	Drop|Wear
item.blue_d_hide_shield.22278	Drop|Wield
item.blue_d_hide_vambraces.2487	Drop|Wear
item.blue_dark_bow_paint.12757	Drop
item.blue_dragon_leather.2505	Drop
item.blue_dragon_mask.12520	Drop|Wear
item.blue_dragon_scale.243	Drop
item.blue_dragonhide.1751	Drop
item.blue_dragonhide_set.12867	Drop
item.blue_dye.1767	Drop
item.blue_elegant_blouse.10428	Drop|Wear
item.blue_elegant_legs.10410	Drop|Wear
item.blue_elegant_shirt.10408	Drop|Wear
item.blue_elegant_skirt.10430	Drop|Wear
item.blue_feather.10089	Drop
item.blue_firelighter.7331	Drop
item.blue_flowers.2464	Drop|Wield
item.blue_goblin_mail.287	Drop|Wear
item.blue_hat.660	Drop|Wear
item.blue_headband.12301	Drop|Wear
item.blue_icon.25212	Drop|Equip
item.blue_logs.7406	Drop
item.blue_moon_armour_set.31139	Drop
item.blue_moon_chestplate.29013	Check|Drop|Wear
item.blue_moon_helm.29019	Check|Drop|Wear
item.blue_moon_spear.28988	Drop|Wield
item.blue_moon_tassets.29016	Check|Drop|Wear
item.blue_naval_shirt.8952	Drop|Wear
item.blue_navy_slacks.8991	Drop|Wear
item.blue_robe_bottoms.650	Drop|Wear
item.blue_robe_top.640	Drop|Wear
item.blue_skirt.1011	Drop|Wear
item.blue_spiky_vambraces.10081	Drop|Wear
item.blue_thread.3719	Drop
item.blue_tricorn_hat.8959	Drop|Wear
item.blue_wizard_hat.579	Drop|Wear
item.blue_wizard_robe.577	Drop|Wear
item.blueberry_muffin.31128	Drop|Eat
item.bluefin.32344	Drop|Eat
item.bluegill.22826	Drop
item.blunt_arrow.22229	Drop|Wield
item.blunt_axe.4415	Drop
item.blurberry_special.2064	Drink|Drop|Empty
item.blurite_bar.9467	Drop
item.blurite_bolts.9139	Drop|Wield
item.blurite_crossbow.9176	Drop|Wield
item.blurite_ore.668	Drop
item.blurite_sword.667	Drop|Wield
item.boat_bottle_empty.31989	Bottle-boat|Drop
item.bob_s_black_shirt.10322	Drop|Wear
item.bob_s_blue_shirt.10318	Drop|Wear
item.bob_s_green_shirt.10320	Drop|Wear
item.bob_s_purple_shirt.10324	Drop|Wear
item.bob_s_red_shirt.10316	Drop|Wear
item.body_talisman.1446	Drop|Locate
item.body_tiara.5533	Drop|Wear
item.bologano_fruit.13427	Drop|Eat
item.bologano_seed.13424	Drop
item.bolt_mould.9434	Drop
item.bolt_of_canvas.31475	Drop
item.bolt_of_cloth.8790	Drop
item.bolt_of_cotton.31478	Drop
item.bolt_of_linen.31472	Drop
item.bolt_rack.4740	Drop|Wield
item.bomber_cap.9945	Destroy|Drop|Wear
item.bomber_jacket.9944	Destroy|Drop|Wear
item.bone_bolts.8882	Drop|Wield
item.bone_club.5018	Drop|Wield
item.bone_dagger.8872	Drop|Wield
item.bone_fragments.25139	Drop
item.bone_in_vinegar.7813	Drop|Empty
item.bone_mace.28792	Drop|Wield
item.bone_seeds.7950	Drop|Open
item.bone_shortbow.28794	Drop|Wield
item.bone_spear.5016	Drop|Wield
item.bone_staff.28796	Check|Drop|Uncharge|Wield
item.bonecrusher.13116	Activity|Check|Destroy|Drop|Uncharge
item.bonecrusher_necklace.22986	Activity|Check/Uncharge|Dismantle|Drop|Wear
item.bonemeal.4255	Drop|Empty
item.bones.526	Bury|Destroy|Drop
item.bones_to_bananas.8014	Break|Drop
item.bones_to_peaches.6926	Break|Drop
item.bonesack.7918	Drop|Wear
item.book_of_balance.3844	Drop|Preach|Wield
item.book_of_balance_page_set.13153	Drop
item.book_of_darkness.12612	Drop|Preach|Wield
item.book_of_darkness_page_set.13159	Drop
item.book_of_law.12610	Drop|Preach|Wield
item.book_of_law_page_set.13157	Drop
item.book_of_the_dead.25818	Check|Destroy|Drop|Read|Reminisce|Wield
item.book_of_war.12608	Drop|Preach|Wield
item.book_of_war_page_set.13155	Drop
item.bookcase.8510	Drop
item.boots_of_brimstone.22951	Drop|Wear
item.boots_of_darkness.20140	Drop|Wear
item.boots_of_lightness.88	Drop|Wear
item.boots_of_stone.23037	Drop|Wear
item.boots_of_the_eye.26856	Drop|Wear
item.botanical_pie.19662	Drop|Eat
item.bottle_of_alco_sol.31889	Destroy|Drink
item.bottle_of_almost_smuggled_rum.31831	Destroy|Drink
item.bottle_of_alone_at_sea.31888	Destroy|Drink
item.bottle_of_banana_daiquiri.31838	Destroy|Drink
item.bottle_of_banker_s_draught.31860	Destroy|Drink
item.bottle_of_barracuda_brew.31837	Destroy|Drink
item.bottle_of_black_lobster_ale.31878	Destroy|Drink
item.bottle_of_captain_cat_s_black_rum.31905	Destroy|Drink
item.bottle_of_captain_clop_s_mango_gin.31854	Destroy|Drink
item.bottle_of_creator_s_cocktail.31851	Destroy|Drink
item.bottle_of_crocodile_tears.31863	Destroy|Drink
item.bottle_of_crystal_clear_vodka.31893	Destroy|Drink
item.bottle_of_crystal_clear_water.31856	Destroy|Drink
item.bottle_of_delicate_elven_wine.31858	Destroy|Drink
item.bottle_of_destructor_s_cocktail.31849	Destroy|Drink
item.bottle_of_dognose_draught.31840	Destroy|Drink
item.bottle_of_dwarvern_wizard_s_stout_bomb.31881	Destroy|Drink
item.bottle_of_elidinis_s_life_water.31886	Destroy|Drink
item.bottle_of_exile_s_welcome.31875	Destroy|Drink
item.bottle_of_fish_bladder_stout.31833	Destroy|Drink
item.bottle_of_fish_bladder_stoutier.31892	Destroy|Drink
item.bottle_of_fishier_bladderier_stout.31864	Destroy|Drink
item.bottle_of_fishtongue_tonic.31873	Destroy|Drink
item.bottle_of_get_to_the_point_punch.31845	Destroy|Drink
item.bottle_of_goldless_asgoldian_ale.31848	Destroy|Drink
item.bottle_of_graveyard_corpse_reviver.31883	Destroy|Drink
item.bottle_of_headless_unicornman_s_heady_beer.31861	Destroy|Drink
item.bottle_of_impling_surprise.31901	Destroy|Drink
item.bottle_of_kgp_standard_issue_martini.31882	Destroy|Drink
item.bottle_of_kharazi_cooler.31839	Destroy|Drink
item.bottle_of_light_in_the_dark.31843	Destroy|Drink
item.bottle_of_lunarshine.31900	Destroy|Drink
item.bottle_of_monkfish_bladder_stout.31899	Destroy|Drink
item.bottle_of_mystery_fruit_cider.31902	Destroy|Drink
item.bottle_of_myths_mighty_mixer.31847	Destroy|Drink
item.bottle_of_ogre_prayer_potion.31844	Destroy|Drink
item.bottle_of_ol_random_s_reddest_rum.31885	Destroy|Drink
item.bottle_of_oo_glug.31846	Destroy|Drink
item.bottle_of_platinum_rum.31842	Destroy|Drink
item.bottle_of_portal_nexus_perry.31890	Destroy|Drink
item.bottle_of_possible_albumen.31887	Destroy|Drink
item.bottle_of_potterington_s_marrow_wine.31834	Destroy|Drink
item.bottle_of_puzzlers_poteen.31895	Destroy|Drink
item.bottle_of_robert_s_port.31897	Destroy|Drink
item.bottle_of_sea_shandy_2.31898	Destroy|Drink
item.bottle_of_sea_spray.31859	Destroy|Drink
item.bottle_of_self_congratulation_wine.31891	Destroy|Drink
item.bottle_of_slippery_snake_skins_in_possibly_gravy.31855	Destroy|Drink
item.bottle_of_slug_s_mind_balm.31835	Destroy|Drink
item.bottle_of_sorodamin_s_bru.31832	Destroy|Drink
item.bottle_of_soul.31852	Destroy|Drink
item.bottle_of_soul_juice.31862	Destroy|Drink
item.bottle_of_spinner_s_last_gasp.31836	Destroy|Drink
item.bottle_of_spinning_comp_kvass.31894	Destroy|Drink
item.bottle_of_suqah_free_cola.31876	Destroy|Drink
item.bottle_of_tangled_toad_s_legs_cider.31871	Destroy|Drink
item.bottle_of_the_endless_night.31874	Destroy|Drink
item.bottle_of_the_way_home.31841	Destroy|Drink
item.bottle_of_underground_passteurised_milk.31857	Destroy|Drink
item.bottle_of_waterbirth_blue_lagoon.31872	Destroy|Drink
item.bottle_of_weiss_meltwater.31884	Destroy|Drink
item.bottle_of_wild_wood_whisky.31896	Destroy|Drink
item.bottle_of_wine.7919	Drink|Drop
item.bottle_of_winter_sun.31877	Destroy|Drink
item.bottle_of_zogre_s_sloppy_kisses.31850	Destroy|Drink
item.bottle_of_zul_rye_beer.31853	Destroy|Drink
item.bottled_dragonbreath.23002	Drop
item.bottled_dragonbreath_unpowered.22999	Drop|Inspect
item.bottled_storm.31949	Drop|Inspect
item.bottomless_compost_bucket.22994	Check|Drop|Empty|Fill
item.bottomless_milk_bucket.33089	Check|Drop|Empty|Fill
item.bounty_hunter_hat_tier_1.24338	Drop|Wear
item.bounty_hunter_hat_tier_2.24340	Drop|Wear
item.bounty_hunter_hat_tier_3.24342	Drop|Wear
item.bounty_hunter_hat_tier_4.24344	Drop|Wear
item.bounty_hunter_hat_tier_5.24346	Drop|Wear
item.bounty_hunter_hat_tier_6.24348	Drop|Wear
item.bounty_supply_crate_anglerfish.30619	Drop|Open
item.bounty_supply_crate_manta_ray.30616	Drop|Open
item.bow_of_faerdhinen.25865	Check|Drop|Uncharge|Wield
item.bow_of_faerdhinen_c.25867	Drop|Uncharge|Wield
item.bow_string.1777	Drop
item.bow_string_spool.31052	Check|Drop|Empty|Fill
item.bow_sword.6818	Destroy|Drop|Wield
item.bowl_of_hot_water.4456	Drop|Empty
item.bowl_of_water.1921	Drop|Empty
item.bowl_wig.20110	Drop|Wield
item.box_trap.10008	Drop|Lay
item.boxing_gloves.7671	Drop|Wear
item.bracelet_mould.11065	Drop
item.bracelet_of_clay.11074	Drop|Wear
item.bracelet_of_ethereum.21816	Check|Toggle-absorption|Uncharge|Wear
item.bracelet_of_slaughter.21183	Break|Check|Drop|Wear
item.braindeath_rum.7157	Drink|Drop
item.brandy.2021	Drink|Drop
item.brass_key.983	Drop
item.brass_necklace.1009	Drop|Wear
item.brassica_halo.24204	Drop|Wear
item.bravery_potion.739	Drink|Drop
item.brawk_fish_3.20862	Drop|Eat
item.bread_dough.2307	Drop
item.briefcase.12335	Drop|Wield
item.brimhaven_teleport.11745	Break|Drop|Revert
item.brimstone_ring.22975	Drop|Wear
item.brine_sabre.11037	Drop|Wield
item.broad_arrowheads.11874	Drop
item.broad_arrows.4150	Drop|Wield
item.broad_bolts.11875	Drop|Wield
item.broav.29519	Drop|Release
item.broken_antler.31086	Drop
item.broken_bark_snelm.3335	Drop|Wear
item.broken_dragon_hasta.22963	Drop
item.broken_dragon_hook.31961	Drop|Inspect
item.broken_fishing_rod.6662	Drop
item.broken_zombie_axe.28813	Drop|Inspect
item.broken_zombie_helmet.30324	Drop|Inspect
item.bronze_arrowtips.39	Drop
item.bronze_battleaxe.1375	Drop|Wield
item.bronze_bolts.877	Drop|Wield
item.bronze_bolts_unf.9375	Drop
item.bronze_boots.4119	Drop|Wear
item.bronze_brutal.4773	Drop|Wield
item.bronze_cannonball.31906	Drop
item.bronze_chainshot_cannonball.31918	Drop
item.bronze_claws.3095	Drop|Wear
item.bronze_coffin.25459	Configure|Destroy|Drop|Empty|Fill|Wear
item.bronze_crossbow_u.9454	Drop
item.bronze_dart.806	Drop|Wield
item.bronze_dart_tip.819	Drop
item.bronze_defender.8844	Drop|Wield
item.bronze_dragon_mask.12363	Drop|Wear
item.bronze_feather.10177	Destroy|Drop
item.bronze_felling_axe.28196	Drop|Wield
item.bronze_fire_arrow.598	Drop|Wield
item.bronze_fist_flag.8968	Drop|Wield
item.bronze_gloves.7454	Drop|Wear
item.bronze_gold_trimmed_set_lg.12968	Drop
item.bronze_gold_trimmed_set_sk.12970	Drop
item.bronze_halberd.3190	Drop|Wield
item.bronze_hasta.11367	Drop|Wield
item.bronze_incendiary_cannonball.31932	Drop
item.bronze_javelin.825	Drop|Wield
item.bronze_javelin_tips.19570	Drop
item.bronze_keel_parts.31999	Drop
item.bronze_knife.864	Drop|Wield
item.bronze_limbs.9420	Drop
item.bronze_locks.25442	Drop
item.bronze_nails.4819	Drop
item.bronze_plateskirt.1087	Drop|Wear
item.bronze_set_lg.12960	Drop
item.bronze_set_sk.12962	Drop
item.bronze_spear.1237	Drop|Wield
item.bronze_sq_shield.1173	Drop|Wield
item.bronze_staff_of_collection.30597	Create-book|Drop|Wield
item.bronze_thrownaxe.800	Drop|Wield
item.bronze_trimmed_set_lg.12964	Drop
item.bronze_trimmed_set_sk.12966	Drop
item.bronze_warhammer.1337	Drop|Wield
item.bronze_wire.1794	Drop
item.broodoo_shield.6235	Drop|Uncharge|Wield
item.brown_apron.1757	Drop|Wear
item.brown_candy.24980	Drop|Eat
item.brown_headband.2649	Drop|Wear
item.brown_naval_shirt.8955	Drop|Wear
item.brown_navy_slacks.8994	Drop|Wear
item.brown_toy_horsey.2520	Drop|Play-with
item.brown_tricorn_hat.8962	Drop|Wear
item.bruise_blue_snelm.3333	Drop|Wear
item.bruised_banana.27485	Drop|Eat
item.brulee.7473	Destroy|Drop|Empty
item.brulee_supreme.7476	Destroy|Drop|Empty
item.bruma_herb.20698	Drop
item.bruma_torch.20720	Drop|Swap|Wield
item.bruma_torch_off_hand.29777	Drop|Swap|Wield
item.brutus_slippers.33099	Drop|Wear
item.bryophyta_s_essence.22372	Drop
item.bryophyta_s_staff.22370	Check|Drop|Uncharge|Wield
item.buchu_seed.20909	Drop
item.bucket_helm.19991	Drop|Wear
item.bucket_of_bloodwood_sap.33539	Drop|Empty
item.bucket_of_milk.1927	Drop|Empty
item.bucket_of_rubble.7622	Drop|Empty
item.bucket_of_saltwater.4693	Drop|Empty
item.bucket_of_sand.1783	Drop|Empty
item.bucket_of_sandworms.13430	Drop|Empty|Take-grubs
item.bucket_of_sap.4687	Drop|Empty
item.bucket_of_slime.4286	Drop|Empty
item.bucket_of_water.1929	Destroy|Drop|Empty
item.bucket_of_wax.30	Drop
item.bucket_of_wester_sand.21243	Drop
item.builder_s_boots.10865	Destroy|Drop|Wear
item.builder_s_shirt.10863	Destroy|Drop|Wear
item.builder_s_trousers.10864	Destroy|Drop|Wear
item.bull_bones.33115	Drop
item.bullet_arrow.22227	Drop|Wield
item.bullseye_lantern.4548	Drop|Extinguish
item.bullseye_lantern_unf.4544	Drop
item.burning_claw.29574	Drop
item.burning_claws.29577	Drop|Wield
item.burnt_bonemeal.4258	Drop|Empty
item.burnt_bones.528	Bury|Drop
item.burnt_egg.7090	Drop|Empty
item.burnt_jogre_bonemeal.4259	Drop|Empty
item.burnt_jogre_bones.3127	Bury|Drop
item.burnt_meat.2146	Drop
item.burnt_mushroom.7094	Drop|Empty
item.burnt_onion.7092	Drop|Empty
item.burnt_page.20718	Drop
item.butler_s_tray.29912	Destroy|Drop|Wear
item.butler_s_uniform.29914	Destroy|Drop|Wear
item.butterfly_jar.10012	Drop
item.butterfly_net.10010	Check totals|Drop|Wield
item.cabbage.1965	Discard|Drop|Eat
item.cabbage_round_shield.20272	Drop|Wield
item.cabbage_seed.5324	Drop
item.cabbages_1.5460	Drop|Empty|Fill|Remove-one
item.cactus_seed.5280	Drop
item.cactus_spine.6016	Drop
item.cadantine.265	Drop
item.cadantine_blood_potion_unf.22443	Drop|Empty
item.cadantine_potion_unf.107	Drop|Empty
item.cadantine_seed.5301	Drop
item.cadava_berries.753	Drop
item.cadava_potion.756	Drink|Drop|Look-at
item.cadavaberry_seed.5102	Drop
item.caerula_berries.30937	Drop|Eat
item.cake.1891	Drop|Eat
item.cake_tin.1887	Drop
item.calamity_breeches.26755	Drop|Wear
item.calamity_chest.26749	Drop|Wear
item.calcified_moth.29090	Crush|Drop
item.calcite.21543	Drop
item.calquat_fruit.5980	Drop
item.calquat_keg.5769	Drop
item.calquat_sapling.5503	Drop
item.calquat_seedling.5487	Drop
item.calquat_seedling_w.5495	Drop
item.calquat_tree_seed.5290	Drop
item.camel_mask.7003	Drop|Wear
item.camelot_teleport.8010	Break|Camelot|Drop|Seers' Village|Toggle
item.camo_bottoms.6655	Drop|Wear
item.camo_helmet.6656	Drop|Wear
item.camo_top.6654	Drop|Wear
item.camphor_blowpipe.31575	Check|Drop|Unload|Wield
item.camphor_crate.32364	Drop|Inspect
item.camphor_hull_parts.32053	Drop
item.camphor_logs.32904	Drop
item.camphor_plank.31432	Drop
item.camphor_pyre_logs.31383	Drop
item.camphor_repair_kit.31976	Apply|Drop
item.camphor_sapling.31502	Drop
item.camphor_seed.31547	Drop
item.camphor_seedling.31490	Drop
item.camphor_seedling_w.31496	Drop
item.camulet.6707	Check-charge|Drop|Rub|Wear
item.candle.36	Drop
item.candle_lantern.4529	Drop|Extinguish
item.cannon_barrel.7145	Drop
item.cannon_barrels.10	Drop
item.cannon_base.6	Drop|Set-up
item.cannon_furnace.12	Drop
item.cannon_stand.8	Drop
item.cap_and_goggles.9946	Drop|Split|Wear
item.cape_of_legends.1052	Drop|Wear
item.cape_of_skulls.23351	Drop|Wear
item.captain_s_log.31985	Destroy|Drop|View-charts|View-tasks
item.carnillean_armour.2405	Drop|Wear
item.carpenter_s_boots.24878	Drop|Wear
item.carpenter_s_helmet.24872	Drop|Wear
item.carpenter_s_shirt.24874	Drop|Wear
item.carpenter_s_trousers.24876	Drop|Wear
item.carrallanger_teleport.12776	Break|Configure|Drop
item.carved_oak_bench.8110	Drop
item.carved_oak_magic_wardrobe.9853	Drop
item.carved_oak_table.8117	Drop
item.carved_teak_bench.8112	Drop
item.carved_teak_magic_wardrobe.9855	Drop
item.carved_teak_table.8119	Drop
item.casket.405	Drop|Open
item.castle_wars_bracelet_3.11079	Drop|Wear
item.castlewars_cloak.4514	Drop|Wear
item.castlewars_hood.4513	Drop|Wear
item.cat_antipoison.6766	Drop|Empty
item.cat_mask.12361	Drop|Wear
item.cat_training_medal.1575	Drop|Wear
item.catalytic_talisman.26798	Drop|Locate
item.catalytic_tiara.26801	Drop|Wear
item.catherby_teleport.24961	Break|Drop
item.catspeak_amulet.4677	Drop|Wear
item.catspeak_amulet_e.6544	Destroy|Drop|Open|Wear
item.cattleprod.278	Drop|Equip
item.cavalier_mask.11280	Drop|Wear
item.cave_eel.5003	Drop|Eat
item.cave_goblin_wire.10981	Drop
item.cave_kraken.3272	Drop
item.cave_nightshade.2398	Drop|Eat
item.caviar.11326	Drop|Eat
item.celastrus_bark.22935	Drop|Fletch
item.celastrus_sapling.22856	Drop
item.celastrus_seed.22869	Drop
item.celastrus_seedling.22848	Drop
item.celastrus_seedling_w.22852	Drop
item.celestial_ring.25541	Charge|Check|Drop|Uncharge|Wear
item.celestial_signet.25545	Charge|Check|Drop|Uncharge|Wear
item.cemetery_teleport.19627	Break|Configure|Drop
item.centurion_cuirass.26721	Drop|Wear
item.chain.22414	Drop
item.champion_s_cape.21439	Drop|Wear
item.champion_s_lamp.22320	Destroy|Rub
item.chaos_gauntlets.777	Destroy|Drop|Wear
item.chaos_talisman.1452	Drop|Locate
item.chaos_tiara.5543	Drop|Wear
item.charcoal.973	Drop
item.charge_dragonstone_jewellery_scroll.20238	Drop|Read
item.chasm_teleport_scroll.30775	Drop|Teleport
item.cheese.1985	Drop|Eat
item.cheese_tom_batta.2259	Drop|Eat
item.chef_s_delight.5755	Drink|Drop
item.chef_s_delight_m.5757	Drink|Drop
item.chef_s_hat.1949	Drop|Wear
item.chewed_bones.11338	Destroy|Drop
item.chichilihui_ros.29963	Drink|Drop
item.chicken.5609	Drop|Wear
item.chilhuac_red.29947	Drink|Drop
item.chilli_con_carne.7062	Drop|Eat
item.chilli_potato.7054	Drop|Eat
item.chinchompa.9976	Drop|Wield
item.choc_ice.6794	Drop|Eat
item.choc_saturday.2074	Drink|Drop|Empty
item.chocchip_crunchies.2209	Drop|Eat
item.chocolate_bar.1973	Drop|Eat
item.chocolate_bomb.2185	Drop|Eat
item.chocolate_cake.1897	Drop|Eat
item.chocolate_dust.1975	Drop
item.chocolate_slice.1901	Drop|Eat
item.chocolate_strawberry.11910	Drop|Eat
item.chocolatey_milk.1977	Drink|Drop
item.chompy_bird_hat.2978	Drop|Wear
item.chopped_garlic.7074	Drop
item.chopped_onion.1871	Drop|Eat
item.chopped_tomato.1869	Drop|Eat
item.chopped_tuna.7086	Drop|Eat
item.chopped_ugthanki.1873	Drop
item.chromium_ingot.28276	Drop
item.chronicle.13660	Check charges|Destroy|Drop|Teleport|Wield
item.chuck_up_s_stew.31869	Destroy|Drink|Drop
item.chugging_barrel.30000	Destroy|Dismantle|Drink|Drop|Open
item.chugging_barrel_disassembled.30002	Assemble|Drop
item.cider.5763	Drink|Drop
item.cider_barrel.8240	Drop
item.cider_m4.5929	Drink|Drop
item.circlet_of_water.26969	Charge|Check|Drop|Uncharge|Wear
item.circular_hide.6169	Drop
item.citizen_shoes.9644	Drop|Wear
item.citizen_top.9640	Drop|Wear
item.citizen_trousers.9642	Drop|Wear
item.civitas_illa_fortis_teleport.28824	Break|Drop
item.clan_cloak.25712	Destroy|Drop|Wear
item.clan_vexillum.25721	Destroy|Drop|Wield
item.claws_of_callisto.27667	Drop
item.clay.434	Drop
item.clay_attack_stone.8153	Drop
item.clay_fireplace.8325	Drop
item.clay_head.25145	Destroy
item.clean_full_helm.26290	Drop
item.clean_necklace.11195	Drop|Wear
item.clean_platebody.26286	Drop
item.clean_platelegs.26288	Drop
item.cleaning_cloth.3188	Drop
item.cleaver.7451	Drop|Wield
item.climbing_boots.3105	Drop|Wear
item.climbing_rope.4047	Drop
item.cloak_of_ruin.27438	Destroy|Drop|Wear
item.clockwork.8792	Drop
item.clockwork_suit.10595	Destroy|Drop|Release|Wind
item.clothes_pouch.28163	Drop
item.clothes_pouch_blueprint.28166	Craft|Drop
item.clue_box.12789	Drop
item.clue_hunter_boots.19695	Destroy|Drop|Wear
item.clue_hunter_cloak.19697	Destroy|Drop|Wear
item.clue_hunter_garb.19689	Destroy|Drop|Wear
item.clue_hunter_gloves.19691	Destroy|Drop|Wear
item.clue_hunter_trousers.19693	Destroy|Drop|Wear
