quest_key	group_id	group_mode	card_id	source
Bigchompybirdhunting	all:item.onion.1957	ALL	item.onion.1957	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting; The Fremennik Trials; Witch's Potion
Bigchompybirdhunting	all:item.potato.1942	ALL	item.potato.1942	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting; The Fremennik Trials
Bigchompybirdhunting	all:item.raw_chompy.2876	ALL	item.raw_chompy.2876	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
Bigchompybirdhunting	all:item.tomato.1982	ALL	item.tomato.1982	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting
Bigchompybirdhunting	all:item.wolf_bones.2859	ALL	item.wolf_bones.2859	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting
Bigchompybirdhunting	all:item.wolfbone_arrowtips.2861	ALL	item.wolfbone_arrowtips.2861	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting
Biohazard	all:item.apple_barrel.6094	ALL	item.apple_barrel.6094	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.ardougne_knight_helm.23785	ALL	item.ardougne_knight_helm.23785	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.ardougne_knight_platebody.23787	ALL	item.ardougne_knight_platebody.23787	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.ardougne_knight_platelegs.23789	ALL	item.ardougne_knight_platelegs.23789	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.assorted_flowers.2460	ALL	item.assorted_flowers.2460	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.black_dagger.1217	ALL	item.black_dagger.1217	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.black_knife.869	ALL	item.black_knife.869	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.cadantine_seed.5301	ALL	item.cadantine_seed.5301	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.crystal_seed.23808	ALL	item.crystal_seed.23808	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.fixed_device.6082	ALL	item.fixed_device.6082	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.gas_mask.1506	ALL	item.gas_mask.1506	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.grimy_irit_leaf.209	ALL	item.grimy_irit_leaf.209	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.inversion_potion.23806	ALL	item.inversion_potion.23806	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.irit_leaf.259	ALL	item.irit_leaf.259	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.medical_gown.430	ALL	item.medical_gown.430	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.priest_gown.426	ALL	item.priest_gown.426	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.rotten_apple.1984	ALL	item.rotten_apple.1984	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Biohazard	all:item.zamorak_brew.193	ALL	item.zamorak_brew.193	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
Blackknightfortress	all:item.bronze_med_helm	ALL	item.bronze_med_helm	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Black Knights’ Fortress; King’s Ransom; While Guthix Sleeps
Blackknightfortress	all:item.cabbage.1965	ALL	item.cabbage.1965	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting; Black Knights' Fortress; Song of the Elves; The Fremennik Trials
Blackknightfortress	all:item.iron-chainbody	ALL	item.iron-chainbody	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Black Knights’ Fortress; King’s Ransom; While Guthix Sleeps
Bonevoyage	all:item.iron-bar	ALL	item.iron-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism, Beneath Cursed Sands, Bone Voyage, Death Plateau, One Small Favour, Swan Song, The Giant Dwarf, The Knight's Sword, Throne of Miscellania and Troll Romance
Bonevoyage	all:item.marrentill_potion_unf.93	ALL	item.marrentill_potion_unf.93	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage
Bonevoyage	all:item.oak_plank.8778	ALL	item.oak_plank.8778	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage; Cold War; The Great Brain Robbery; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Bonevoyage	all:item.sawmill_agreement.21529	ALL	item.sawmill_agreement.21529	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage
Bonevoyage	all:item.sawmill_proposal.21528	ALL	item.sawmill_proposal.21528	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage
Bonevoyage	all:item.vodka.2015	ALL	item.vodka.2015	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage; Eadgar's Ruse
Cabinfever	all:item.cannon_barrel.7145	ALL	item.cannon_barrel.7145	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cabin Fever
Cabinfever	all:item.repair_plank.7121	ALL	item.repair_plank.7121	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cabin Fever
Cabinfever	all:item.rope.954	ALL	item.rope.954	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Porcine of Interest; A Soul’s Bane; Another Slice of H.A.M.; Cabin Fever; In Aid of the Myreque; Legends’ Quest; Making Friends with My Arm; Mountain Daughter; Mourning’s End Part II; Olaf’s Quest; Perilous Moons; Plague City; Prince Ali Rescue; Rag and Bone Man II; Recipe for Disaster; Regicide; Roving Elves; Royal Trouble; Shilo Village; Song of the Elves; Spirits of the Elid; Tale of the Righteous; Tears of Guthix; The Dig Site; The Fremennik Isles; Troll Romance; Underground Pass; Wanted!; Watchtower; Waterfall Quest
Cabinfever	all:item.swamp_paste.1941	ALL	item.swamp_paste.1941	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cabin Fever; Dragon Slayer II; In Aid of the Myreque; Sea Slug; Shades of Mort’ton; The Slug Menace
Cabinfever	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Clientofkourend	all:item.feather.314	ALL	item.feather.314	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting; Client of Kourend; Cold War; Mourning’s End Part I; The Tourist Trap
Clientofkourend	all:item.mysterious_orb.21261	ALL	item.mysterious_orb.21261	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Client of Kourend
Clocktower	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Coldwar	all:item.clockwork.8792	ALL	item.clockwork.8792	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War
Coldwar	all:item.clockwork_suit.10595	ALL	item.clockwork_suit.10595	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War
Coldwar	all:item.cowbells.10593	ALL	item.cowbells.10593	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Coldwar	all:item.feather.314	ALL	item.feather.314	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting; Client of Kourend; Cold War; Mourning’s End Part I; The Tourist Trap
Coldwar	all:item.leather.1741	ALL	item.leather.1741	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Elemental Workshop I; Mourning’s End Part I
Coldwar	all:item.mahogany_plank.8782	ALL	item.mahogany_plank.8782	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Making Friends with My Arm
Coldwar	all:item.oak_plank.8778	ALL	item.oak_plank.8778	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage; Cold War; The Great Brain Robbery; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Coldwar	all:item.penguin_bongos.10592	ALL	item.penguin_bongos.10592	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War
Coldwar	all:item.raw_cod.341	ALL	item.raw_cod.341	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Recipe for Disaster
Coldwar	all:item.silk.950	ALL	item.silk.950	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Dragon Slayer I; Enlightened Journey; Ghosts Ahoy; Mourning’s End Part I; Song of the Elves
Coldwar	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Coldwar	all:item.steel-bar	ALL	item.steel-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War, Desert Treasure I, In Aid of the Myreque, One Small Favour, Prying Times and The Giant Dwarf
Coldwar	all:item.steel_nails.1539	ALL	item.steel_nails.1539	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Dragon Slayer I; Horror from the Deep; In Search of the Myreque
Coldwar	all:item.swamp_tar.1939	ALL	item.swamp_tar.1939	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Eagles' Peak; Horror from the Deep; Troll Romance
Contact	all:item.keris.10581	ALL	item.keris.10581	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Contact!
Contact	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Cooksassistant	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Cooksassistant	all:item.bucket_of_milk.1927	ALL	item.bucket_of_milk.1927	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Cook's Assistant; Gertrude’s Cat; Ghosts Ahoy; Plague City; Ratcatchers; Recipe for Disaster
Cooksassistant	all:item.egg.1944	ALL	item.egg.1944	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant; Recipe for Disaster
Cooksassistant	all:item.grain.1947	ALL	item.grain.1947	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant; Eadgar's Ruse
Cooksassistant	all:item.pot	ALL	item.pot	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant, Forgettable Tale, Murder Mystery, One Small Favour, Rag and Bone Man, Recipe for Disaster, Regicide and Swan Song; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Cooksassistant	all:item.pot_of_flour	ALL	item.pot_of_flour	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant, Getting Ahead, Murder Mystery, Prince Ali Rescue and Recipe for Disaster
Creatureoffenkenstrain	all:item.bronze_wire.1794	ALL	item.bronze_wire.1794	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain; Recipe for Disaster; Shilo Village
Creatureoffenkenstrain	all:item.conductor_mould.4200	ALL	item.conductor_mould.4200	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Creatureoffenkenstrain	all:item.fenkenstrain_s_castle_teleport.19621	ALL	item.fenkenstrain_s_castle_teleport.19621	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain; The Great Brain Robbery
Creatureoffenkenstrain	all:item.law-rune	ALL	item.law-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain, Darkness of Hallowvale, King's Ransom, Legends Quest, Spirits of the Elid, The Giant Dwarf and While Guthix Sleeps; Quest completeness review batch 6
Creatureoffenkenstrain	all:item.needle.1733	ALL	item.needle.1733	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: At First Light; Creature of Fenkenstrain; Elemental Workshop I; Getting Ahead; Ghosts Ahoy; Lunar Diplomacy; Recipe for Disaster; Spirits of the Elid; The Fremennik Isles
Creatureoffenkenstrain	all:item.silver-bar	ALL	item.silver-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain, Desert Treasure I, In Aid of the Myreque, Shadow of the Storm and The Giant Dwarf
Creatureoffenkenstrain	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Creatureoffenkenstrain	all:item.thread.1734	ALL	item.thread.1734	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain; Elemental Workshop I; Getting Ahead; Ghosts Ahoy; Lunar Diplomacy; Spirits of the Elid; The Fremennik Isles
Currentaffairs	all:item.charcoal.973	ALL	item.charcoal.973	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Current Affairs; Darkness of Hallowvale; Desert Treasure I; Legends’ Quest; Recipe for Disaster; Shilo Village; The Dig Site; While Guthix Sleeps; Zogre Flesh Eaters
Currentaffairs	all:item.tiny_net.6674	ALL	item.tiny_net.6674	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Current Affairs
Curseoftheemptylord	all:item.knife	ALL	item.knife	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Below Ice Mountain, Big Chompy Bird Hunting, Curse of the Empty Lord, Darkness of Hallowvale, Desert Treasure II, Elemental Workshop I, Getting Ahead, Ghosts Ahoy, Lost City, Misthalin Mystery, Perilous Moon, Recipe for Disaster, Sins of the Father, Spirits of the Elid, Tai Bwo Wannai Trio, The Final Dawn, The Fremennik Isles, The Fremennik Trials, The Tourist Trap, While Guthix Sleeps and Zogre Flesh Eaters; Quest completeness review batch 6
Curseoftheemptylord	all:item.ring_of_visibility.4657	ALL	item.ring_of_visibility.4657	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Curse of the Empty Lord
Darknessofhallowvale	all:item.air-rune	ALL	item.air-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Darkness of Hallowvale, Dragon Slayer II, Horror from the Deep, Spirits of the Elid, The Giant Dwarf, The Slug Menace, Underground Pass, Waterfall Quest and While Guthix Sleeps
Darknessofhallowvale	all:item.charcoal.973	ALL	item.charcoal.973	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Current Affairs; Darkness of Hallowvale; Desert Treasure I; Legends’ Quest; Recipe for Disaster; Shilo Village; The Dig Site; While Guthix Sleeps; Zogre Flesh Eaters
Darknessofhallowvale	all:item.knife	ALL	item.knife	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Below Ice Mountain, Big Chompy Bird Hunting, Curse of the Empty Lord, Darkness of Hallowvale, Desert Treasure II, Elemental Workshop I, Getting Ahead, Ghosts Ahoy, Lost City, Misthalin Mystery, Perilous Moon, Recipe for Disaster, Sins of the Father, Spirits of the Elid, Tai Bwo Wannai Trio, The Final Dawn, The Fremennik Isles, The Fremennik Trials, The Tourist Trap, While Guthix Sleeps and Zogre Flesh Eaters; Quest completeness review batch 6
Darknessofhallowvale	all:item.law-rune	ALL	item.law-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain, Darkness of Hallowvale, King's Ransom, Legends Quest, Spirits of the Elid, The Giant Dwarf and While Guthix Sleeps; Quest completeness review batch 6
Darknessofhallowvale	all:item.papyrus.970	ALL	item.papyrus.970	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Darkness of Hallowvale; Enlightened Journey; Legends' Quest; Shilo Village; The Golem; While Guthix Sleeps; Zogre Flesh Eaters
Darknessofhallowvale	all:item.plank.960	ALL	item.plank.960	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Daddy’s Home; Darkness of Hallowvale; Dragon Slayer I; Horror from the Deep; In Aid of the Myreque; In Search of the Myreque; Observatory Quest; Regicide; Royal Trouble; Scrambled!; The Great Brain Robbery; Underground Pass
Deathontheisle	all:item.butler_s_uniform.29914	ALL	item.butler_s_uniform.29914	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death on the Isle
Deathplateau	all:item.asgarnian_ale.1905	ALL	item.asgarnian_ale.1905	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death Plateau; Recipe for Disaster
Deathplateau	all:item.bread	ALL	item.bread	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Below Ice Mountain, Death Plateau, Merlin's Crystal and Recipe for Disaster
Deathplateau	all:item.iron-bar	ALL	item.iron-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism, Beneath Cursed Sands, Bone Voyage, Death Plateau, One Small Favour, Swan Song, The Giant Dwarf, The Knight's Sword, Throne of Miscellania and Troll Romance
Deathplateau	all:item.premade_blurb_sp.2028	ALL	item.premade_blurb_sp.2028	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death Plateau
Deathplateau	all:item.spice.2007	ALL	item.spice.2007	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death Plateau
Deathplateau	all:item.spiked_boots.3107	ALL	item.spiked_boots.3107	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death Plateau
Deathplateau	all:item.trout	ALL	item.trout	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death Plateau
Deathtothedorgeshuun	all:item.crate_with_zanik.8871	ALL	item.crate_with_zanik.8871	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death to the Dorgeshuun
Deathtothedorgeshuun	all:item.games_necklace.3867	ALL	item.games_necklace.3867	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death to the Dorgeshuun
Deathtothedorgeshuun	all:item.ham_boots.4310	ALL	item.ham_boots.4310	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death to the Dorgeshuun
