family_id	entity_type	canonical_id	variant_ids	family_version	free_to_play
cache-item-family.asgarnian_ale.1905	ITEM	1905	1906,5779,5780,5781,5782,5783,5784,5785,5786,7744,7745,8241,8520,8521,14960,18888,19147	11	false
cache-item-family.asgarnian_ale_m.5739	ITEM	5739	5740,5859,5860,5861,5862,5863,5864,5865,5866,18898,19148	13	false
cache-item-family.asgarnian_hops.5996	ITEM	5996	5997,13863	14	false
cache-item-family.asgarnian_seed.5308	ITEM	5308	13806	9	false
cache-item-family.asgoldian_ale.7508	ITEM	7508	17370	9	false
cache-item-family.ash_sanctifier.25781	ITEM	25781	25782	9	false
cache-item-family.ashes.592	ITEM	592	593,18883	14	true
cache-item-family.assembler_max_cape.21898	ITEM	21898	21899,24135	9	false
cache-item-family.assembler_max_hood.21900	ITEM	21900	21901	9	false
cache-item-family.assorted_flowers.2460	ITEM	2460	2461,16980	9	false
cache-item-family.astral_rune.9075	ITEM	9075	11699,16687	14	false
cache-item-family.asyn_remains.3402	ITEM	3402	3403,17600	14	false
cache-item-family.atlatl_dart.28991	ITEM	28991	28992,29852	9	false
cache-item-family.atlatl_dart_shaft.31004	ITEM	31004	31005	14	false
cache-item-family.atlatl_dart_tips.30998	ITEM	30998	30999	14	false
cache-item-family.attack_cape.9747	ITEM	9747	9748,14207,14208	9	false
cache-item-family.attack_hood.9749	ITEM	9749	14209	9	false
cache-item-family.attack_mix.11431	ITEM	11431	11429,11430,11432,15495,19392	9	false
cache-item-family.attack_potion.125	ITEM	125	121,122,123,124,126,2428,2429,15256,19320,19321,19322	9	false
cache-item-family.attacker_icon.10556	ITEM	10556	22346,22347,22348,22349,22721,22722,22723,22729,22730,23460,23461,23462,23463,23464,23465	9	true
cache-item-family.attas_seed.22881	ITEM	22881	22882	9	false
cache-item-family.autumn_sq_irkjuice.10850	ITEM	10850	16197	9	false
cache-item-family.ava_s_accumulator.10499	ITEM	10499	17109,23609,23610	9	false
cache-item-family.ava_s_assembler.22109	ITEM	22109	22110,24222	9	false
cache-item-family.ava_s_attractor.10498	ITEM	10498	17108	9	false
cache-item-family.avantoe.261	ITEM	261	262,15221	14	false
cache-item-family.avantoe_potion_unf.103	ITEM	103	104,19294	9	false
cache-item-family.avantoe_seed.5298	ITEM	5298	13772	9	false
cache-item-family.avernic_defender.22322	ITEM	22322	22476,24186	9	false
cache-item-family.avernic_defender_hilt.22477	ITEM	22477	22478,22479	14	false
cache-item-family.avernic_treads.31088	ITEM	31088	31089,31090	9	false
cache-item-family.avernic_treads_et.31093	ITEM	31093		9	false
cache-item-family.avernic_treads_max.31097	ITEM	31097	31098,33172,33173	9	false
cache-item-family.avernic_treads_pe.31092	ITEM	31092		9	false
cache-item-family.avernic_treads_pe_et.31096	ITEM	31096		9	false
cache-item-family.avernic_treads_pr.31091	ITEM	31091		9	false
cache-item-family.avernic_treads_pr_et.31095	ITEM	31095		9	false
cache-item-family.avernic_treads_pr_pe.31094	ITEM	31094		9	false
cache-item-family.awakener_s_orb.28334	ITEM	28334	28335	14	false
cache-item-family.axeman_s_folly.5751	ITEM	5751	5752,5819,5820,5821,5822,5823,5824,5825,5826,18893,19163	11	false
cache-item-family.axeman_s_folly_m.5753	ITEM	5753	5754,5899,5900,5901,5902,5903,5904,5905,5906,18903,19164	13	false
cache-item-family.baby_dragon_bone.7839	ITEM	7839	7841,17480,17482	9	false
cache-item-family.baby_dragon_bonemeal.4260	ITEM	4260	17795,28984,28985	9	false
cache-item-family.baby_impling_jar.11238	ITEM	11238	11239,15664	14	false
cache-item-family.babydragon_bones.534	ITEM	534	535,19271	9	false
cache-item-family.bag_of_salt.4161	ITEM	4161	14039	14	false
cache-item-family.bagged_bluebells.8455	ITEM	8455	8456,15052	14	false
cache-item-family.bagged_daffodils.8453	ITEM	8453	8454,15051	14	false
cache-item-family.bagged_dead_tree.8417	ITEM	8417	8418,15033	14	false
cache-item-family.bagged_flower.8451	ITEM	8451	8452,15050	14	false
cache-item-family.bagged_magic_tree.8429	ITEM	8429	8430,15039	14	false
cache-item-family.bagged_maple_tree.8425	ITEM	8425	8426,15037	14	false
cache-item-family.bagged_marigolds.8459	ITEM	8459	8460,15054	14	false
cache-item-family.bagged_nice_tree.8419	ITEM	8419	8420,15034	14	false
cache-item-family.bagged_oak_tree.8421	ITEM	8421	8422,15035	14	false
cache-item-family.bagged_plant_1.8431	ITEM	8431	8432,15040	14	false
cache-item-family.bagged_plant_2.8433	ITEM	8433	8434,15041	14	false
cache-item-family.bagged_plant_3.8435	ITEM	8435	8436,15042	14	false
cache-item-family.bagged_roses.8461	ITEM	8461	8462,15055	14	false
cache-item-family.bagged_sunflower.8457	ITEM	8457	8458,15053	14	false
cache-item-family.bagged_willow_tree.8423	ITEM	8423	8424,15036	14	false
cache-item-family.bagged_yew_tree.8427	ITEM	8427	8428,15038	14	false
cache-item-family.baguette.6961	ITEM	6961	18087	9	true
cache-item-family.bailing_bucket.583	ITEM	583	584,585,586,15591,15592	9	false
cache-item-family.baked_potato.6701	ITEM	6701	6702,19198	9	false
cache-item-family.bale_of_flax.31045	ITEM	31045	31046	9	false
cache-item-family.ball_of_cotton.31454	ITEM	31454	31455,31456	14	true
cache-item-family.ball_of_wool.1759	ITEM	1759	1760,16287	9	true
cache-item-family.ballista_limbs.19592	ITEM	19592	19593,19594	14	false
cache-item-family.ballista_spring.19601	ITEM	19601	19602,19603	14	false
cache-item-family.balloon_toad.7564	ITEM	7564	7565	9	false
cache-item-family.banana.1963	ITEM	1963	1964,18936	9	true
cache-item-family.banana_sapling.5497	ITEM	5497	12947,13843	14	false
cache-item-family.banana_seedling.5481	ITEM	5481	13827	9	false
cache-item-family.banana_seedling_w.5489	ITEM	5489	13835	9	false
cache-item-family.banana_stew.4016	ITEM	4016	4017,17923	9	false
cache-item-family.banana_tree_seed.5284	ITEM	5284	13789	9	false
cache-item-family.bananas_1.5408	ITEM	5408	5409,5410,5411,5412,5413,5414,5415,5416,5417,13719	10	false
cache-item-family.bandana_eyepatch_blue.8926	ITEM	8926	9000,18763	9	false
cache-item-family.bandana_eyepatch_brown.8927	ITEM	8927	9001,18764	9	false
cache-item-family.bandana_eyepatch_red.8925	ITEM	8925	8999,18762	9	false
cache-item-family.bandana_eyepatch_white.8924	ITEM	8924	8998,18761	9	false
cache-item-family.bandit_s_brew.4627	ITEM	4627	4628,19162	9	false
cache-item-family.bandos_boots.11836	ITEM	11836	11837,18357,26720,27109	9	false
cache-item-family.bandos_bracers.12498	ITEM	12498	12499,15984	9	false
cache-item-family.bandos_chaps.12502	ITEM	12502	12503,15986	9	false
cache-item-family.bandos_chestplate.11832	ITEM	11832	11833,18355,26718,27107	9	false
cache-item-family.bandos_cloak.12273	ITEM	12273	12274,15877	9	false
cache-item-family.bandos_coif.12504	ITEM	12504	12505,15987	9	false
cache-item-family.bandos_crozier.12275	ITEM	12275	12276,15878	9	false
cache-item-family.bandos_d_hide_body.12500	ITEM	12500	12501,15985	9	false
cache-item-family.bandos_d_hide_boots.19924	ITEM	19924	19925,19926	9	false
cache-item-family.bandos_d_hide_shield.23203	ITEM	23203	23204,23205	9	false
cache-item-family.bandos_dragonhide_set.13167	ITEM	13167	13168,13973	9	false
cache-item-family.bandos_full_helm.12486	ITEM	12486	12487,15818	9	true
cache-item-family.bandos_godsword.11804	ITEM	11804	11805,18343,20370,20371,20782,21060	18	false
cache-item-family.bandos_godsword_ornament_kit.20071	ITEM	20071	20072,20073	14	false
cache-item-family.bandos_halo.24195	ITEM	24195	24196,24197	9	false
cache-item-family.bandos_hilt.11812	ITEM	11812	11813,18347	14	false
cache-item-family.bandos_kiteshield.12488	ITEM	12488	12489,15819	9	true
cache-item-family.bandos_mitre.12271	ITEM	12271	12272,15876	9	false
cache-item-family.bandos_page_1.12613	ITEM	12613	14428	14	false
cache-item-family.bandos_page_2.12614	ITEM	12614	14429	14	false
cache-item-family.bandos_page_3.12615	ITEM	12615	14430	14	false
cache-item-family.bandos_page_4.12616	ITEM	12616	14431	14	false
cache-item-family.bandos_platebody.12480	ITEM	12480	12481,15815	9	true
cache-item-family.bandos_platelegs.12482	ITEM	12482	12483,15816	9	true
cache-item-family.bandos_plateskirt.12484	ITEM	12484	12485,15817	9	true
cache-item-family.bandos_robe_legs.12267	ITEM	12267	12268,15874	9	false
cache-item-family.bandos_robe_top.12265	ITEM	12265	12266,15873	9	false
cache-item-family.bandos_rune_armour_set_lg.13056	ITEM	13056	13057,13958	14	true
cache-item-family.bandos_rune_armour_set_sk.13058	ITEM	13058	13059,13959	14	true
cache-item-family.bandos_stole.12269	ITEM	12269	12270,15875	9	false
cache-item-family.bandos_tassets.11834	ITEM	11834	11835,18356,23646,23647,26719,27108	9	false
cache-item-family.bandosian_components.26394	ITEM	26394	26395,26412	14	false
cache-item-family.banner.8650	ITEM	8650	8652,8654,8656,8658,8660,8662,8664,8666,8668,8670,8672,8674,8676,8678,8680,14820,14821,14822,14823,14824,14825,14826,14827,14828,14829,14830,14831,14832,14833,14834,14835	9	false
cache-item-family.barb_bolttips.47	ITEM	47	15184	14	false
cache-item-family.barb_tail_harpoon.10129	ITEM	10129	10130,15411	9	false
cache-item-family.barbarian_teleport.24955	ITEM	24955	24956	9	false
cache-item-family.barbed_arrow.22230	ITEM	22230		9	false
cache-item-family.barbed_bolts.881	ITEM	881	14510	9	false
cache-item-family.bark.3239	ITEM	3239	3240,13987	14	false
cache-item-family.barley.6006	ITEM	6006	6007,13868	14	false
cache-item-family.barley_malt.6008	ITEM	6008	6009,13869	14	false
cache-item-family.barley_seed.5305	ITEM	5305	13803	9	false
cache-item-family.barnacle_blaster.31255	ITEM	31255	31256,31257	9	false
cache-item-family.barracuda_paint.32087	ITEM	32087	32088,32089	14	false
cache-item-family.barrel.1841	ITEM	3216	1841,3217,16405,17210	14	false
cache-item-family.barrel_of_demonic_tallow.30798	ITEM	30798	30795,30796,30797,30799	9	false
cache-item-family.barrelchest_anchor.10887	ITEM	10887	10888,16372,16373	9	false
cache-item-family.barrelchest_anchor_bh.27855	ITEM	27855	27856	9	false
cache-item-family.barricade.4053	ITEM	4053	4054,25209,25210,28390,28391	9	false
cache-item-family.barronite_mace.25641	ITEM	25641	25642,25643	9	true
cache-item-family.barrows_gloves.7462	ITEM	7462	14369,23593,23594,27112	13	false
cache-item-family.barrows_teleport.19629	ITEM	19629	19630	9	false
cache-item-family.basalt.22603	ITEM	22603	22604,22605	14	false
cache-item-family.basilisk_bone.7899	ITEM	7899	7901,17540,17542	9	false
cache-item-family.basilisk_jaw.24268	ITEM	24268	24269,24270	14	false
cache-item-family.basket.5376	ITEM	5376	5377,13715	9	false
cache-item-family.bass.365	ITEM	365	366,15463	9	false
cache-item-family.bastion_potion.22470	ITEM	22470	22461,22462,22463,22464,22465,22466,22467,22468,22469,22471,22472	9	false
cache-item-family.bat_bonemeal.4256	ITEM	4256	17791	9	false
cache-item-family.bat_bones.530	ITEM	530	531,19269	9	false
cache-item-family.bat_shish.10964	ITEM	10964	18408	9	false
cache-item-family.batta_tin.2164	ITEM	2164	9522,9523,9524,9525,9585,18979,18980,19033	14	false
cache-item-family.battlefront_teleport.22949	ITEM	22949	22950	9	false
cache-item-family.battlehat.31172	ITEM	31172	31173	9	false
cache-item-family.battlemage_potion.22458	ITEM	22458	22449,22450,22451,22452,22453,22454,22455,22456,22457,22459,22460	9	false
cache-item-family.battlestaff.1391	ITEM	1391	1392,14682	9	false
cache-item-family.beach_boxing_gloves.11705	ITEM	11705	11706,18144,18145	9	true
cache-item-family.beacon_ring.11014	ITEM	11014	16971	9	false
cache-item-family.beads_of_the_dead.616	ITEM	616	18027	9	false
cache-item-family.beanie.12245	ITEM	12245	12246,15863	9	false
cache-item-family.bear_feet.23291	ITEM	23291	23292,23293	9	true
cache-item-family.bear_fur.948	ITEM	948	949,14294	14	true
cache-item-family.bearded_gorilla_bonemeal.4266	ITEM	4266	17802	9	false
cache-item-family.bearded_gorilla_bones.3182	ITEM	3182	17943	9	false
cache-item-family.bearhead.4502	ITEM	4502	17739	9	false
cache-item-family.beautiful_yellow_pansy_seed.27039	ITEM	27039		9	true
cache-item-family.bedsheet.4284	ITEM	4284	4285,17783,17784	9	false
cache-item-family.beekeeper_s_boots.25137	ITEM	25137	25138	9	true
cache-item-family.beekeeper_s_gloves.25135	ITEM	25135	25136	9	true
cache-item-family.beekeeper_s_hat.25129	ITEM	25129	25130	9	true
cache-item-family.beekeeper_s_legs.25133	ITEM	25133	25134	9	true
cache-item-family.beekeeper_s_top.25131	ITEM	25131	25132	9	true
cache-item-family.beer.1917	ITEM	1917	1918,7740,7741,19158	9	false
cache-item-family.beer_barrel.8239	ITEM	8239	8516,8517,14958	9	false
cache-item-family.beer_glass.1919	ITEM	1919	1920,6123,7742,7743,17188,19159	14	false
cache-item-family.beer_tankard.3803	ITEM	3803	3804,16782	9	false
cache-item-family.beginner_wand.6908	ITEM	6908	6909,18595,20553	9	false
cache-item-family.belladonna_seed.5281	ITEM	5281	13780	9	false
cache-item-family.bellator_ring.25488	ITEM	25488	28316,28317,28318	9	false
cache-item-family.belle_s_folly.31248	ITEM	31248	31249,31250	9	false
cache-item-family.belle_s_folly_tarnished.31245	ITEM	31245	31246,31247	14	false
cache-item-family.beret_mask.11282	ITEM	11282	18768	9	false
cache-item-family.berserker_helm.3751	ITEM	3751	3752,16755,27169	9	false
cache-item-family.berserker_icon.28295	ITEM	28295	28296,28297	14	false
cache-item-family.berserker_necklace.11128	ITEM	11128	11129,16267,23240,23241	9	false
cache-item-family.berserker_necklace_ornament_kit.23237	ITEM	23237	23238,23239	14	false
cache-item-family.berserker_ring.6737	ITEM	6737	6738,18398	9	false
cache-item-family.berserker_ring_i.11773	ITEM	11773	18399,23595,23596,25264,25265,26770,27138	9	false
cache-item-family.big_bonemeal.4257	ITEM	4257	17792	9	false
cache-item-family.big_bones.532	ITEM	532	533,19270	9	true
cache-item-family.big_bucket_of_camel_milk.26920	ITEM	26920		9	true
cache-item-family.big_bucket_of_frozen_camel_milk.26921	ITEM	26921		9	true
cache-item-family.big_fishing_net.305	ITEM	305	306,15434	9	false
cache-item-family.big_harpoonfish.25559	ITEM	25559	25560	9	false
cache-item-family.big_pirate_hat.12355	ITEM	12355	12356,15918	9	false
cache-item-family.binding_necklace.5521	ITEM	5521	5522,19246	9	false
cache-item-family.bird_house.21512	ITEM	21512	21513,21514	14	false
cache-item-family.bird_mask.29931	ITEM	29931	29938,29939	9	false
cache-item-family.bird_nest.5070	ITEM	5075	5070,5071,5072,5073,5074,7413,13653,13989,13990,13991,13992,13993,13994,13995,20783,22798,22799,22800,22801	14	false
cache-item-family.bird_snare.10006	ITEM	10006	15419	14	false
cache-item-family.black_2h_sword.1313	ITEM	1313	1314,14748	9	true
cache-item-family.black_axe.1361	ITEM	1361	1362,14712	9	true
cache-item-family.black_battleaxe.1367	ITEM	1367	1368,14716	9	true
cache-item-family.black_bead.1474	ITEM	1474	1475,17677	14	true
cache-item-family.black_beret.2635	ITEM	2635	2636,15781	9	false
cache-item-family.black_boater.7327	ITEM	7327	7328,16012	9	false
cache-item-family.black_boots.4125	ITEM	4125	4126,14193	9	false
cache-item-family.black_brutal.4788	ITEM	4788	16875	9	false
cache-item-family.black_candy.24986	ITEM	24986	25124	9	false
cache-item-family.black_cane.12375	ITEM	12375	12376,15928	9	false
cache-item-family.black_cape.1019	ITEM	1019	1020,14377	9	true
cache-item-family.black_cavalier.2643	ITEM	2643	2644,15785	9	false
cache-item-family.black_chainbody.1107	ITEM	1107	1108,14095	9	true
cache-item-family.black_chinchompa.11959	ITEM	11959	15365	9	false
cache-item-family.black_claws.3098	ITEM	3098	3118,14325	9	false
cache-item-family.black_coffin.25463	ITEM	25463	25464	9	false
cache-item-family.black_d_hide_body.2503	ITEM	2503	2504,12381,12382,12385,12386,14113,15931,15933,20423	9	false
cache-item-family.black_d_hide_chaps.2497	ITEM	2497	2498,12383,12384,12387,12388,14189,15932,15934,20424	9	false
cache-item-family.black_d_hide_shield.22284	ITEM	22284	22285,22286	9	false
cache-item-family.black_d_hide_vambraces.2491	ITEM	2491	2492,14203	9	false
cache-item-family.black_dagger.1217	ITEM	1217	1218,1233,1234,5682,5683,5700,5701,14636,14644,14653,14662	9	false
cache-item-family.black_dart.3093	ITEM	3093	3094,5631,5638,14521,14529,14545,14553	9	false
cache-item-family.black_defender.8847	ITEM	8847	14345,24139	9	false
cache-item-family.black_demon_mask.20026	ITEM	20026	20027,20028	9	false
cache-item-family.black_desert_robe.6752	ITEM	6752	6753,16906	9	false
cache-item-family.black_desert_shirt.6750	ITEM	6750	6751,16905	9	false
cache-item-family.black_dragon_leather.2509	ITEM	2509	2510,16280	9	false
cache-item-family.black_dragon_mask.12524	ITEM	12524	12525,15997	9	false
cache-item-family.black_dragonhide.1747	ITEM	1747	1748,16281	9	false
cache-item-family.black_dragonhide_set.12871	ITEM	12871	12872,13903	9	false
cache-item-family.black_dye.4622	ITEM	4622	17833	9	false
cache-item-family.black_elegant_legs.10402	ITEM	10402	10403,16111	9	false
cache-item-family.black_elegant_shirt.10400	ITEM	10400	10401,16110	9	false
cache-item-family.black_felling_axe.28205	ITEM	28205	28206,28207	9	false
cache-item-family.black_flowers.2476	ITEM	2476	2477,16988	9	false
cache-item-family.black_full_helm.1165	ITEM	1165	1166,2587,2588,2595,2596,10306,10307,10308,10309,10310,10311,10312,10313,10314,10315,14150,15762,15767,16065,16066,16067,16068,16069	13	true
cache-item-family.black_gloves.7457	ITEM	7457	14364	9	false
cache-item-family.black_goblin_mail.9055	ITEM	9055	16423	9	true
cache-item-family.black_gold_trimmed_set_lg.12996	ITEM	12996	12997,13928	14	true
cache-item-family.black_gold_trimmed_set_sk.12998	ITEM	12998	12999,13929	14	true
cache-item-family.black_halberd.3196	ITEM	3196	3197,14623	9	false
cache-item-family.black_headband.2647	ITEM	2647	2648,15787	9	false
cache-item-family.black_kiteshield.1195	ITEM	1195	1196,2589,2590,2597,2598,7332,7333,7338,7339,7344,7345,7350,7351,7356,7357,14126,15763,15768,16016,16019,16022,16025,16028	13	true
cache-item-family.black_knife.869	ITEM	869	874,5658,5665,14475,14482,14489,14496	9	false
cache-item-family.black_leprechaun_hat.20246	ITEM	20246	20247,20248	9	false
cache-item-family.black_locks.25448	ITEM	25448	25449,25450	14	false
cache-item-family.black_longsword.1297	ITEM	1297	1298,14740	9	true
cache-item-family.black_mace.1426	ITEM	1426	1427,14671	9	true
cache-item-family.black_mask.8921	ITEM	8921	8901,8902,8903,8904,8905,8906,8907,8908,8909,8910,8911,8912,8913,8914,8915,8916,8917,8918,8919,8920,8922,18758	11	false
cache-item-family.black_mask_10_i.11774	ITEM	11774	11775,11776,11777,11778,11779,11780,11781,11782,11783,11784,18759,25266,25267,25268,25269,25270,25271,25272,25273,25274,25275,25276,25277,26771,26772,26773,26774,26775,26776,26777,26778,26779,26780,26781,27139	13	false
cache-item-family.black_med_helm.1151	ITEM	1151	1152,14143	9	true
cache-item-family.black_nails.4821	ITEM	4821	16856	9	false
cache-item-family.black_naval_shirt.8956	ITEM	8956	16206	9	false
cache-item-family.black_navy_slacks.8995	ITEM	8995	16229	9	false
cache-item-family.black_pickaxe.12297	ITEM	12297	12298,15889	9	true
