card_id	display_name	examine_text	card_type	rarity	categories	entity_family_id	permissions	free_to_play	introduced_version
item.ale_yeast.5767	Ale yeast	A pot filled with ale yeast.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ale_yeast.5767	ITEM_PROCESS	false	14
item.amethyst.21347	Amethyst	Maybe I can make something with this.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.amethyst.21347	ITEM_PROCESS	false	14
item.amethyst_arrow.21326	Amethyst arrow	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.amethyst_arrow.21326	ITEM_EQUIP	false	9
item.amethyst_arrowtips.21350	Amethyst arrowtips	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.amethyst_arrowtips.21350	ITEM_PROCESS	false	9
item.amethyst_bolt_tips.21338	Amethyst bolt tips	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.amethyst_bolt_tips.21338	ITEM_PROCESS	false	9
item.amethyst_broad_bolts.21316	Amethyst broad bolts	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.amethyst_broad_bolts.21316	ITEM_EQUIP	false	9
item.amethyst_dart.25849	Amethyst dart	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.amethyst_dart.25849	ITEM_EQUIP	false	9
item.amethyst_dart_tip.25853	Amethyst dart tip	A deadly-looking dart tip made of amethyst - needs feathers for flight.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.amethyst_dart_tip.25853	ITEM_PROCESS	false	14
item.amethyst_fire_arrow.21328	Amethyst fire arrow	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.amethyst_fire_arrow.21328	ITEM_EQUIP	false	9
item.amethyst_javelin.21318	Amethyst javelin	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.amethyst_javelin.21318	ITEM_EQUIP	false	9
item.amethyst_javelin_tips.21352	Amethyst javelin tips	Needs a shaft.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.amethyst_javelin_tips.21352	ITEM_PROCESS	false	14
item.ammo_mould.4	Ammo mould	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.ammo_mould.4	ITEM_PROCESS	false	9
item.amulet-of-accuracy	Amulet of accuracy	Protective or decorative equipment.	ITEM	COMMON	SUPPORT	item-family.amulet-of-accuracy	ITEM_EQUIP	true	8
item.amulet-of-defence	Amulet of defence	Protective or decorative equipment.	ITEM	UNCOMMON	SUPPORT	item-family.amulet-of-defence	ITEM_EQUIP	true	8
item.amulet-of-magic	Amulet of magic	Protective or decorative equipment.	ITEM	UNCOMMON	SUPPORT	item-family.amulet-of-magic	ITEM_EQUIP	true	8
item.amulet-of-strength	Amulet of strength	Protective or decorative equipment.	ITEM	UNCOMMON	SUPPORT	item-family.amulet-of-strength	ITEM_EQUIP	true	8
item.amulet_mould.1595	Amulet mould	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.amulet_mould.1595	ITEM_PROCESS	true	9
item.amulet_of_avarice.22557	Amulet of avarice	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.amulet_of_avarice.22557	ITEM_EQUIP	false	9
item.amulet_of_blood_fury.24780	Amulet of blood fury	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.amulet_of_blood_fury.24780	ITEM_EQUIP	false	9
item.amulet_of_bounty.21160	Amulet of bounty	A piece of usable equipment.	ITEM	UNCOMMON	SUPPORT	cache-item-family.amulet_of_bounty.21160	ITEM_EQUIP	false	9
item.amulet_of_chemistry.21163	Amulet of chemistry	A piece of usable equipment.	ITEM	UNCOMMON	SUPPORT	cache-item-family.amulet_of_chemistry.21163	ITEM_EQUIP	false	9
item.amulet_of_eternal_glory.19707	Amulet of eternal glory	A piece of usable equipment.	ITEM	MYTHIC	SUPPORT	cache-item-family.amulet_of_eternal_glory.19707	ITEM_EQUIP	false	9
item.amulet_of_fury.6585	Amulet of fury	A piece of usable equipment.	ITEM	UNCOMMON	SUPPORT	cache-item-family.amulet_of_fury.6585	ITEM_EQUIP	false	9
item.amulet_of_glory.1704	Amulet of glory	A piece of usable equipment.	ITEM	UNCOMMON	SUPPORT	cache-item-family.amulet_of_glory.1704	ITEM_EQUIP	false	9
item.amulet_of_nature.6040	Amulet of nature	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.amulet_of_nature.6040	ITEM_EQUIP	false	9
item.amulet_of_power.1731	Amulet of power	A piece of usable equipment.	ITEM	UNCOMMON	SUPPORT	cache-item-family.amulet_of_power.1731	ITEM_EQUIP	true	9
item.amulet_of_rancour.29801	Amulet of rancour	A piece of usable equipment.	ITEM	GODLY	SUPPORT	cache-item-family.amulet_of_rancour.29801	ITEM_EQUIP	false	9
item.amulet_of_rancour_s.29804	Amulet of rancour (s)	A piece of usable equipment.	ITEM	GODLY	SUPPORT	cache-item-family.amulet_of_rancour_s.29804	ITEM_EQUIP	false	9
item.amulet_of_the_damned.12853	Amulet of the damned	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.amulet_of_the_damned.12853	ITEM_EQUIP	false	9
item.amulet_of_the_eye.26914	Amulet of the eye	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.amulet_of_the_eye.26914	ITEM_EQUIP	false	9
item.amulet_of_torture.19553	Amulet of torture	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.amulet_of_torture.19553	ITEM_EQUIP	false	9
item.amy_s_saw.24880	Amy's saw	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.amy_s_saw.24880	ITEM_EQUIP	false	9
item.amy_s_saw_off_hand.29774	Amy's saw (off-hand)	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.amy_s_saw_off_hand.29774	ITEM_EQUIP	false	9
item.amylase_crystal.12640	Amylase crystal	Good for enhancing a super energy potion.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.amylase_crystal.12640	ITEM_PROCESS	false	14
item.ana_in_a_barrel.1842	Ana in a barrel	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ana_in_a_barrel.1842	ITEM_PROCESS	false	9
item.ancestral_hat.21018	Ancestral hat	A piece of usable equipment.	ITEM	GODLY	SUPPORT	cache-item-family.ancestral_hat.21018	ITEM_EQUIP	false	9
item.ancestral_robe_bottom.21024	Ancestral robe bottom	A piece of usable equipment.	ITEM	GODLY	SUPPORT	cache-item-family.ancestral_robe_bottom.21024	ITEM_EQUIP	false	9
item.ancestral_robe_top.21021	Ancestral robe top	A piece of usable equipment.	ITEM	GODLY	SUPPORT	cache-item-family.ancestral_robe_top.21021	ITEM_EQUIP	false	9
item.ancestral_robes_set.21049	Ancestral robes set	A set containing an Ancestral hat, robe top and robe bottom.	ITEM	GODLY	PROCESSING_INPUT	cache-item-family.ancestral_robes_set.21049	ITEM_PROCESS	false	14
item.anchovies	Anchovies	Some nicely cooked anchovies.	ITEM	UNCOMMON	SUPPORT	item-family.anchovies	ITEM_CONSUME	true	5
item.anchovy_oil.11264	Anchovy oil	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.anchovy_oil.11264	ITEM_ACTIVATE	false	9
item.anchovy_pizza.2297	Anchovy pizza	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.anchovy_pizza.2297	ITEM_CONSUME	true	9
item.ancient_blessing.20235	Ancient blessing	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.ancient_blessing.20235	ITEM_EQUIP	false	9
item.ancient_bracers.12490	Ancient bracers	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.ancient_bracers.12490	ITEM_EQUIP	false	9
item.ancient_brew.26346	Ancient brew	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.ancient_brew.26346	ITEM_CONSUME	false	9
item.ancient_ceremonial_boots.26229	Ancient ceremonial boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ancient_ceremonial_boots.26229	ITEM_EQUIP	false	9
item.ancient_ceremonial_gloves.26227	Ancient ceremonial gloves	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ancient_ceremonial_gloves.26227	ITEM_EQUIP	false	9
item.ancient_ceremonial_legs.26223	Ancient ceremonial legs	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ancient_ceremonial_legs.26223	ITEM_EQUIP	false	9
item.ancient_ceremonial_mask.26225	Ancient ceremonial mask	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ancient_ceremonial_mask.26225	ITEM_EQUIP	false	9
item.ancient_ceremonial_top.26221	Ancient ceremonial top	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ancient_ceremonial_top.26221	ITEM_EQUIP	false	9
item.ancient_chaps.12494	Ancient chaps	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.ancient_chaps.12494	ITEM_EQUIP	false	9
item.ancient_cloak.12197	Ancient cloak	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_cloak.12197	ITEM_EQUIP	false	9
item.ancient_coif.12496	Ancient coif	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.ancient_coif.12496	ITEM_EQUIP	false	9
item.ancient_crozier.12199	Ancient crozier	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.ancient_crozier.12199	ITEM_EQUIP	false	9
item.ancient_crystal.21804	Ancient crystal	An ancient crystal containing magical energy.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_crystal.21804	ITEM_PROCESS	false	14
item.ancient_d_hide_body.12492	Ancient d'hide body	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.ancient_d_hide_body.12492	ITEM_EQUIP	false	9
item.ancient_d_hide_boots.19921	Ancient d'hide boots	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.ancient_d_hide_boots.19921	ITEM_EQUIP	false	9
item.ancient_d_hide_shield.23197	Ancient d'hide shield	A piece of usable equipment.	ITEM	LEGENDARY	COMBAT_METHOD	cache-item-family.ancient_d_hide_shield.23197	ITEM_EQUIP	false	9
item.ancient_dragonhide_set.13171	Ancient dragonhide set	A useful processing resource.	ITEM	LEGENDARY	PROCESSING_INPUT	cache-item-family.ancient_dragonhide_set.13171	ITEM_PROCESS	false	9
item.ancient_effigy.22302	Ancient effigy	A mysterious artifact of ancient times, very precious to emblem traders.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_effigy.22302	ITEM_PROCESS	false	14
item.ancient_emblem.21807	Ancient emblem	A mysterious artifact of ancient times, of some value to emblem traders.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_emblem.21807	ITEM_PROCESS	false	14
item.ancient_essence.27616	Ancient essence	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_essence.27616	ITEM_PROCESS	false	9
item.ancient_full_helm.12466	Ancient full helm	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_full_helm.12466	ITEM_EQUIP	true	9
item.ancient_godsword.26233	Ancient godsword	A piece of usable equipment.	ITEM	GODLY	COMBAT_METHOD	cache-item-family.ancient_godsword.26233	ITEM_EQUIP	false	9
item.ancient_halo.24201	Ancient halo	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ancient_halo.24201	ITEM_EQUIP	false	9
item.ancient_hilt.26370	Ancient hilt	Brimming with potential.	ITEM	GODLY	PROCESSING_INPUT	cache-item-family.ancient_hilt.26370	ITEM_PROCESS	false	14
item.ancient_kiteshield.12468	Ancient kiteshield	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_kiteshield.12468	ITEM_EQUIP	true	9
item.ancient_lamp.28409	Ancient lamp	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.ancient_lamp.28409	ITEM_ACTIVATE	false	9
item.ancient_mace.11061	Ancient mace	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.ancient_mace.11061	ITEM_EQUIP	false	9
item.ancient_magicks_tablet.20430	Ancient magicks tablet	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.ancient_magicks_tablet.20430	ITEM_ACTIVATE	true	9
item.ancient_medallion.22299	Ancient medallion	A mysterious artifact of ancient times, precious to emblem traders.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_medallion.22299	ITEM_PROCESS	false	14
item.ancient_mitre.12203	Ancient mitre	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_mitre.12203	ITEM_EQUIP	false	9
item.ancient_mix.26353	Ancient mix	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.ancient_mix.26353	ITEM_CONSUME	false	9
item.ancient_page_1.12621	Ancient page 1	This seems to have been torn from a book...	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_page_1.12621	ITEM_PROCESS	false	14
item.ancient_page_2.12622	Ancient page 2	This seems to have been torn from a book...	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_page_2.12622	ITEM_PROCESS	false	14
item.ancient_page_3.12623	Ancient page 3	This seems to have been torn from a book...	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_page_3.12623	ITEM_PROCESS	false	14
item.ancient_page_4.12624	Ancient page 4	This seems to have been torn from a book...	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_page_4.12624	ITEM_PROCESS	false	14
item.ancient_platebody.12460	Ancient platebody	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_platebody.12460	ITEM_EQUIP	true	9
item.ancient_platelegs.12462	Ancient platelegs	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_platelegs.12462	ITEM_EQUIP	true	9
item.ancient_plateskirt.12464	Ancient plateskirt	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_plateskirt.12464	ITEM_EQUIP	true	9
item.ancient_relic.22305	Ancient relic	A mysterious artifact of ancient times, emblem traders will pay you extremely handsomely for this.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_relic.22305	ITEM_PROCESS	false	14
item.ancient_robe_legs.12195	Ancient robe legs	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.ancient_robe_legs.12195	ITEM_EQUIP	false	9
item.ancient_robe_top.12193	Ancient robe top	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.ancient_robe_top.12193	ITEM_EQUIP	false	9
item.ancient_rune_armour_set_lg.13060	Ancient rune armour set (lg)	A set containing a full helm, platebody, legs and kiteshield.	ITEM	EPIC	PROCESSING_INPUT	cache-item-family.ancient_rune_armour_set_lg.13060	ITEM_PROCESS	true	14
item.ancient_rune_armour_set_sk.13062	Ancient rune armour set (sk)	A set containing a full helm, platebody, skirt and kiteshield.	ITEM	EPIC	PROCESSING_INPUT	cache-item-family.ancient_rune_armour_set_sk.13062	ITEM_PROCESS	true	14
item.ancient_sceptre.27624	Ancient sceptre	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.ancient_sceptre.27624	ITEM_EQUIP	false	9
item.ancient_staff.4675	Ancient staff	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.ancient_staff.4675	ITEM_EQUIP	false	9
item.ancient_statuette.21813	Ancient statuette	A mysterious artifact of ancient times, of substantial value to emblem traders.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_statuette.21813	ITEM_PROCESS	false	14
item.ancient_stole.12201	Ancient stole	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ancient_stole.12201	ITEM_EQUIP	false	9
item.ancient_totem.21810	Ancient totem	A mysterious artifact of ancient times, of reasonable value to emblem traders.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ancient_totem.21810	ITEM_PROCESS	false	14
item.ancient_wyvern_shield.21633	Ancient wyvern shield	A piece of usable equipment.	ITEM	LEGENDARY	COMBAT_METHOD	cache-item-family.ancient_wyvern_shield.21633	ITEM_EQUIP	false	9
item.anger_battleaxe.7807	Anger battleaxe	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.anger_battleaxe.7807	ITEM_EQUIP	false	9
item.anger_mace.7808	Anger mace	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.anger_mace.7808	ITEM_EQUIP	false	9
item.anger_spear.7809	Anger spear	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.anger_spear.7809	ITEM_EQUIP	false	9
item.anger_sword.7806	Anger sword	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.anger_sword.7806	ITEM_EQUIP	false	9
item.angler_boots.13261	Angler boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.angler_boots.13261	ITEM_EQUIP	false	9
item.angler_hat.13258	Angler hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.angler_hat.13258	ITEM_EQUIP	false	9
item.angler_s_paint.32096	Angler's paint	A salmon pink paint. This might look good on a boat.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.angler_s_paint.32096	ITEM_PROCESS	false	14
item.angler_top.13259	Angler top	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.angler_top.13259	ITEM_EQUIP	false	9
item.angler_waders.13260	Angler waders	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.angler_waders.13260	ITEM_EQUIP	false	9
item.anglerfish.13441	Anglerfish	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.anglerfish.13441	ITEM_CONSUME	false	9
item.anguish_ornament_kit.22246	Anguish ornament kit	Use on a necklace of anguish to make it look fancier!	ITEM	LEGENDARY	PROCESSING_INPUT	cache-item-family.anguish_ornament_kit.22246	ITEM_PROCESS	false	14
item.anima_infused_bark.28134	Anima-infused bark	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.anima_infused_bark.28134	ITEM_PROCESS	true	9
item.animals_bones.6904	Animals' bones	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.animals_bones.6904	ITEM_PROCESS	false	9
item.ankou_gloves.20101	Ankou gloves	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ankou_gloves.20101	ITEM_EQUIP	false	9
item.ankou_mask.20095	Ankou mask	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ankou_mask.20095	ITEM_EQUIP	false	9
item.ankou_s_leggings.20104	Ankou's leggings	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ankou_s_leggings.20104	ITEM_EQUIP	false	9
item.ankou_socks.20107	Ankou socks	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ankou_socks.20107	ITEM_EQUIP	false	9
item.ankou_top.20098	Ankou top	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ankou_top.20098	ITEM_EQUIP	false	9
item.annakarl_teleport.12775	Annakarl teleport	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.annakarl_teleport.12775	ITEM_ACTIVATE	false	9
item.anti_dragon_shield.1540	Anti-dragon shield	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.anti_dragon_shield.1540	ITEM_EQUIP	true	9
item.anti_odour_salt.31712	Anti-odour salt	A special salt used by experienced hunters to remove their sent from traps.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.anti_odour_salt.31712	ITEM_PROCESS	false	14
item.anti_poison_supermix.11475	Anti-poison supermix	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.anti_poison_supermix.11475	ITEM_CONSUME	false	9
item.anti_venom_4.12905	Anti-venom	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.anti_venom_4.12905	ITEM_CONSUME	false	9
item.anti_venom_4.12913	Anti-venom+	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.anti_venom_4.12913	ITEM_CONSUME	false	9
item.antidote_4.5943	Antidote+	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.antidote_4.5943	ITEM_CONSUME	false	9
item.antidote_4.5952	Antidote++	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.antidote_4.5952	ITEM_CONSUME	false	9
item.antidote_mix.11503	Antidote+ mix	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.antidote_mix.11503	ITEM_CONSUME	false	9
item.antidote_unf.5942	Antidote+ (unf)	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.antidote_unf.5942	ITEM_ACTIVATE	false	9
item.antidote_unf.5951	Antidote++ (unf)	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.antidote_unf.5951	ITEM_ACTIVATE	false	9
item.antifire_mix.11507	Antifire mix	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.antifire_mix.11507	ITEM_CONSUME	false	9
item.antifire_potion.2458	Antifire potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.antifire_potion.2458	ITEM_CONSUME	false	9
item.antipoison.179	Antipoison	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.antipoison.179	ITEM_CONSUME	true	9
item.antipoison.25754	Antipoison (-)	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.antipoison.25754	ITEM_CONSUME	false	9
item.antipoison.25762	Antipoison (+)	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.antipoison.25762	ITEM_CONSUME	false	9
item.antipoison_mix.11435	Antipoison mix	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.antipoison_mix.11435	ITEM_CONSUME	false	9
item.antipoison_potion.25758	Antipoison potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.antipoison_potion.25758	ITEM_CONSUME	false	9
item.antique_lamp.4447	Antique lamp	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.antique_lamp.4447	ITEM_ACTIVATE	false	9
item.antler_guard.31081	Antler guard	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.antler_guard.31081	ITEM_EQUIP	false	9
